docid,title,keyword,wikidata_label,wikidata_qid,bnf_id,p279_path,retry_source,match_stage,is_disambiguation,label_similarity,match_score,p31_types,p31_label
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,COMPOSITE OXYDE CERAMIQUE,,,,,none,none,no,0.0,0.0,,
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MONOCRISTALLIN,,,,,none,none,no,0.0,0.0,,
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > structure > collective entity > entity,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > physical system > system > collective entity > entity,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > physical system > system > abstract entity > entity,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > physical system > system > object > entity,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > physical system > concrete object > object > entity,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > physical system > concrete object > individual item > entity,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > physical system > scientific object > object > entity,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > structure > order > state > phenomenon,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > structure > order > state > property,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > structure > order > collective entity > entity,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > structure > geographic entity > geolocatable entity > material entity,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > structure > geographic entity > geolocatable entity > concrete object,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > structure > geographic entity > geolocatable entity > occurrence,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > structure > geographic entity > region of space > spacetime region,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > structure > geographic entity > region of space > spatial object,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,MICROSTRUCTURE,microstructure,Q1498213,,physical structure > structure > geographic entity > region of space > spatial region,exact_label,exact_label,no,100.0,50.0,Q111972893,type of structure
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > outline of academic disciplines,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > outline of academic disciplines,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,analytical chemistry > chemistry > physical sciences > natural science > science,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,mineralogy > geology > natural science > science > knowledge system,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,mineralogy > geology > natural science > science > knowledge,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,mineralogy > geology > natural science > science > outline of academic disciplines,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,mineralogy > geology > natural science > science > epistemology,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,mineralogy > geology > natural science > science > research,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,mineralogy > geology > natural science > science > logic,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,mineralogy > geology > natural science > science > intellectual activity,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,mineralogy > geology > Earth science > earth and planetary science > physical sciences,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > knowledge system > conceptual system,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > knowledge > memory,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > epistemology > theoretical philosophy,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > epistemology > philosophy,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > research > inquiry,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > research > activity,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > research > process,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > research > education and research,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > logic > scientific study,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > intellectual activity > intentional human activity,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > interdisciplinary science > science > intellectual activity > mental activity,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > knowledge system > conceptual system,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > knowledge > memory,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > epistemology > theoretical philosophy,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > epistemology > philosophy,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > research > inquiry,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > research > activity,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > research > process,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > research > education and research,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > logic > scientific study,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > intellectual activity > intentional human activity,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CRISTALLOGRAPHIE,crystallography,Q160398,11958726f,materials science > natural science > science > intellectual activity > mental activity,exact_label,exact_label,no,100.0,80.0,Q11790203;Q11862829;Q4162444,branch of physics;academic discipline;branch of chemistry
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,CERAMIQUE DSE,,,,,none,none,no,0.0,0.0,,
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,FOUR BRIDGMAN,,,,,none,none,no,0.0,0.0,,
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,NOUVELLE GENERATION,Nouvelle Generation,Q112178763,,,exact_label,exact_label,no,100.0,50.0,Q43229,organization
1183655,Potential of Directionally Solidified Eutectic Ceramics for High Temperature Applications,TURBINE GAZ,,,,,none,none,no,0.0,0.0,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Structural dynamics,structural dynamics,Q811197,,structural analysis > analysis > inquiry > seeking > activity,exact_label,exact_label,no,100.0,80.0,Q11862829,academic discipline
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Structural dynamics,structural dynamics,Q811197,,structural analysis > analysis > inquiry > planned process > process,exact_label,exact_label,no,100.0,80.0,Q11862829,academic discipline
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Structural dynamics,structural dynamics,Q811197,,structural analysis > analysis > inquiry > planned process > intentional human activity,exact_label,exact_label,no,100.0,80.0,Q11862829,academic discipline
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Structural dynamics,structural dynamics,Q811197,,structural analysis > analysis > scholarly method > method > means,exact_label,exact_label,no,100.0,80.0,Q11862829,academic discipline
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Multilevel reduced-order model,,,,,none,none,no,0.0,0.0,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Multilevel ROM,,,,,none,none,no,0.0,0.0,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > mathematical object > abstract entity > entity,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > conceptual system > system,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > conceptual system > artificial object,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > conceptual system > abstract entity,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > conceptual system > concept,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > model > artificial object,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > model > information,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > reference work > tertiary source,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > reference work > learning material,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > reference work > creative work,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > reference work > document,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > reference work > written work,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > reference work > publication,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > conceptual model > knowledge organization system > reference work > project,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > intellectual work > work > artificial object > object,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > intellectual work > work > cultural artifact > artificial object,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > intellectual work > work > cultural artifact > cultural heritage,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > intellectual work > intellectual property > property > goods,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > intellectual work > intellectual property > intangible asset > asset,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > intellectual work > intellectual property > intangible asset > intangible property,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > intellectual work > intellectual property > exclusive right > rights,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > intellectual work > intellectual property > erga omnes > subjective right,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > model > artificial object > object > entity,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > model > information > abstract entity > entity,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > model > information > knowledge > memory,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > scientific model > conceptual model > knowledge organization system > conceptual system,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > scientific model > conceptual model > knowledge organization system > model,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > scientific model > conceptual model > knowledge organization system > reference work,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Computational model,computational model,Q1122506,,mathematical model > mathematical object > scientific object > object > entity,context,context,no,94.7,111.8,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Frequency range,frequency range,Q2800657,,range > part > entity,context,context,no,93.3,107.0,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Frequency range,frequency range,Q2800657,,range > part > entity,context,context,no,93.3,107.0,,
1188399,Multilevel reduced-order computational model in structural dynamics for the low-and medium-frequency ranges,Medium-frequency range,,,,,none,none,no,0.0,0.0,,
1192565,Solution of a robust optimization problem to maximize the rate of penetration of horizontal drillstrings using a nonlinear stochastic dynamic model,Drillstring dynamics,,,,,none,none,no,0.0,0.0,,
1192565,Solution of a robust optimization problem to maximize the rate of penetration of horizontal drillstrings using a nonlinear stochastic dynamic model,Stochastic dynamics,,,,,none,none,no,0.0,0.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Nonlinear dynamics,Nonlinear Dynamics,Q7049459,,,exact_label,exact_label,no,100.0,50.0,Q5633421,scientific journal
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Horizontal drill-string,,,,,none,none,no,0.0,0.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty analysis > analysis > inquiry > seeking > activity,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty analysis > analysis > inquiry > planned process > process,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty analysis > analysis > inquiry > planned process > intentional human activity,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty analysis > analysis > scholarly method > method > means,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty analysis > risk analysis > decision analysis > analysis > inquiry,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty analysis > risk analysis > decision analysis > analysis > scholarly method,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty analysis > risk analysis > analysis > inquiry > seeking,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty analysis > risk analysis > analysis > inquiry > planned process,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty analysis > risk analysis > analysis > scholarly method > method,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Parametric probabilistic approach,,,,,none,none,no,0.0,0.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Robust optimization,robust optimization,Q2160088,,mathematical optimization > optimization > activity > process > occurrent,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Robust optimization,robust optimization,Q2160088,,mathematical optimization > optimization > activity > process > sequence,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Robust optimization,robust optimization,Q2160088,,mathematical optimization > optimization > computational problem > mathematical problem > mathematical concept,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Robust optimization,robust optimization,Q2160088,,mathematical optimization > optimization > computational problem > mathematical problem > problem,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Robust optimization,robust optimization,Q2160088,,mathematical optimization > optimization > computational problem > mathematical problem > question,exact_label,exact_label,no,100.0,50.0,,
1194190,Computational modeling of the nonlinear stochastic dynamics of horizontal drillstrings,Robust optimization,robust optimization,Q2160088,,mathematical optimization > optimization > computational problem > mathematical problem > research question,exact_label,exact_label,no,100.0,50.0,,
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Whole-cell recording,,,,,none,none,no,0.0,0.0,,
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Site-directed mutagenesis,site-directed mutagenesis,Q2642668,,targeted mutagenesis > molecular biology technique > scientific technique > technique > method,exact_label,exact_label,no,100.0,50.0,,
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Site-directed mutagenesis,site-directed mutagenesis,Q2642668,,targeted mutagenesis > molecular biology technique > scientific technique > technique > activity,exact_label,exact_label,no,100.0,50.0,,
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Site-directed mutagenesis,site-directed mutagenesis,Q2642668,,targeted mutagenesis > techniques of genetic engineering > molecular biology technique > scientific technique > technique,exact_label,exact_label,no,100.0,50.0,,
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Electrophysiology,electrophysiology,Q1154774,11937369z,physiology > biology > natural science > science > knowledge system,context,context,no,94.1,109.5,Q28598684,branch of biology
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Electrophysiology,electrophysiology,Q1154774,11937369z,physiology > biology > natural science > science > knowledge,context,context,no,94.1,109.5,Q28598684,branch of biology
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Electrophysiology,electrophysiology,Q1154774,11937369z,physiology > biology > natural science > science > outline of academic disciplines,context,context,no,94.1,109.5,Q28598684,branch of biology
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Electrophysiology,electrophysiology,Q1154774,11937369z,physiology > biology > natural science > science > epistemology,context,context,no,94.1,109.5,Q28598684,branch of biology
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Electrophysiology,electrophysiology,Q1154774,11937369z,physiology > biology > natural science > science > research,context,context,no,94.1,109.5,Q28598684,branch of biology
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Electrophysiology,electrophysiology,Q1154774,11937369z,physiology > biology > natural science > science > logic,context,context,no,94.1,109.5,Q28598684,branch of biology
1211157,Genetic and functional analyses demonstrate a role for abnormal glycinergic signaling in autism,Electrophysiology,electrophysiology,Q1154774,11937369z,physiology > biology > natural science > science > intellectual activity,context,context,no,94.1,109.5,Q28598684,branch of biology
